month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201909,17820,"Colorado Springs, CO",81,409205.0,-0.0084,0.1214,2062,-0.0308,-0.1579,41.0,0.125,0.0385,1446,-0.0537,-0.0754,58,-0.1944,-0.6375,0.0124,-0.0024,-0.017,1022.0,-0.0572,-0.1705,0.2186,-0.0038,-0.0172,1186.0,-0.0416,-0.0004,155.0,0.0078,0.0842,2863.0,-0.0205,0.0321,513424.0,-0.0009,0.1178,3230,-0.035,-0.106,0.5751,-0.0065,0.0906,0.0
201909,32580,"McAllen-Edinburg-Mission, TX",84,195955.0,-0.0062,-0.0025,2014,-0.0062,0.0118,87.0,0.0116,0.0,438,-0.0395,-0.0045,24,0.5,0.5,0.0097,0.0033,0.0031,310.0,-0.0313,-0.0882,0.1245,-0.0026,-0.0167,36.0,0.0,0.8947,97.0,0.0028,0.0442,2027.0,-0.0068,-0.0489,257539.0,0.003,0.03,2049,-0.0065,0.0207,0.0179,0.0001,0.0083,0.0
201908,19100,"Dallas-Fort Worth-Arlington, TX",4,347947.0,-0.0201,-0.0059,24706,-0.001,0.0959,51.0,0.0515,0.0968,11108,-0.0748,0.0994,732,-0.1223,-0.7127,0.0153,-0.0012,-0.0418,12232.0,-0.0211,-0.1842,0.2546,0.0085,-0.0789,12231.0,-0.0673,0.0537,144.0,-0.0051,0.03,2439.0,-0.0207,-0.044,481665.0,-0.0244,-0.0102,36929,-0.0246,0.0816,0.4951,-0.0352,-0.0198,0.0
201908,26420,"Houston-Pasadena-The Woodlands, TX",5,313609.0,-0.0099,-0.0166,30746,-0.0189,0.0395,54.0,0.0588,0.0286,9688,-0.0625,0.0002,884,-0.2246,-0.5671,0.0169,-0.0038,-0.0237,11592.0,-0.0367,-0.2188,0.2212,-0.0008,-0.0747,12004.0,-0.0463,0.0607,128.0,-0.0004,0.0267,2466.0,-0.0095,-0.0273,443347.0,-0.006,0.0092,42727,-0.0273,0.044,0.3904,-0.0112,0.0078,0.0
201908,19740,"Denver-Aurora-Centennial, CO",18,498564.0,-0.0029,0.0072,8768,-0.0139,0.1799,38.0,0.0556,0.2063,5032,-0.0811,0.0008,244,-0.0896,-0.1408,0.012,-0.0004,-0.0032,5112.0,-0.0362,0.1983,0.2519,0.0017,0.0231,6533.0,-0.0307,0.0544,207.0,0.0007,0.0465,2476.0,-0.0134,-0.0577,655004.0,-0.003,-0.0269,15264,-0.0188,0.1215,0.7451,-0.0129,-0.0887,0.0
201908,41700,"San Antonio-New Braunfels, TX",25,288356.0,-0.0177,-0.0097,9458,0.0047,0.0639,55.0,0.0476,-0.0179,3692,-0.0499,0.0087,500,0.0,0.3812,0.0279,0.0007,0.0064,4148.0,0.0,0.1947,0.2312,0.0056,0.0269,4863.0,-0.0516,0.0845,133.0,-0.0057,0.0291,2296.0,-0.0117,-0.035,383658.0,-0.0116,0.0027,14249,-0.0154,0.0685,0.5142,-0.0305,0.0098,0.0
201908,12420,"Austin-Round Rock-San Marcos, TX",26,362187.0,-0.005,-0.0008,7913,-0.0108,-0.0544,50.0,0.0526,-0.0385,3660,-0.0914,0.0415,496,-0.2298,0.1589,0.0337,-0.0075,0.0045,3700.0,-0.0022,0.0022,0.2516,0.0139,-0.0004,3162.0,-0.033,0.0926,167.0,0.0025,0.0222,2180.0,-0.0085,-0.0251,558828.0,-0.0039,0.0378,11048,-0.0172,-0.015,0.3996,-0.0092,0.0538,0.0
201908,21340,"El Paso, TX",76,191727.0,0.0014,0.0817,2638,-0.0058,-0.1399,60.0,0.0345,-0.1489,984,-0.0277,0.0468,192,0.3151,0.1566,0.0492,0.0122,0.0184,460.0,-0.0496,-0.4614,0.1178,-0.006,-0.0411,285.0,0.0962,-0.7943,104.0,0.0,0.0382,1908.0,0.005,0.0255,223539.0,0.0065,0.0945,2920,-0.0009,-0.3437,0.108,0.0101,-0.3437,0.0
201908,17820,"Colorado Springs, CO",81,412682.0,-0.0098,0.1298,2127,-0.0137,-0.1373,36.0,0.2,-0.0137,1528,-0.1521,-0.1106,72,-0.1429,-0.4098,0.0148,-0.0014,-0.0083,1084.0,-0.0557,-0.1862,0.2224,0.0037,-0.0223,1237.0,-0.0248,0.0391,153.0,0.0025,0.0768,2923.0,-0.0247,0.0555,513892.0,-0.0049,0.1111,3347,-0.0172,-0.0764,0.5816,-0.0067,0.0987,0.0
201908,32580,"McAllen-Edinburg-Mission, TX",84,197182.0,-0.0054,0.0092,2026,-0.0015,0.0077,86.0,0.0361,0.0058,456,-0.0298,-0.1364,16,0.6,0.1429,0.0064,0.0024,0.0009,320.0,-0.0062,0.0738,0.1271,-0.0015,0.0106,36.0,0.0588,1.5714,97.0,0.002,0.044,2041.0,-0.0021,-0.0398,256777.0,0.0024,0.0294,2062,-0.001,0.0188,0.0178,0.001,0.0108,0.0
201907,19100,"Dallas-Fort Worth-Arlington, TX",4,355098.0,-0.0111,-0.0298,24732,0.0339,0.1216,49.0,0.0319,0.2125,12006,-0.0849,0.0354,834,-0.0692,-0.3402,0.0165,0.0005,-0.0107,12496.0,0.0666,0.0522,0.2461,0.0172,-0.0084,13113.0,0.0064,0.0474,144.0,-0.0013,0.0221,2490.0,-0.0098,-0.0519,493714.0,-0.0191,-0.0344,37859,0.025,0.0953,0.5302,-0.0145,-0.0375,0.0
201907,26420,"Houston-Pasadena-The Woodlands, TX",5,316750.0,-0.016,-0.0177,31339,0.0281,0.0748,51.0,0.0,0.0099,10334,-0.121,-0.005,1140,0.1538,-0.4929,0.0207,0.0027,-0.0229,12034.0,0.0676,-0.2353,0.2219,0.0159,-0.0814,12587.0,-0.0155,0.0698,128.0,-0.0069,0.0215,2490.0,-0.0064,-0.0264,446024.0,-0.0166,-0.0018,43926,0.0157,0.073,0.4016,-0.0178,-0.0019,0.0
201907,19740,"Denver-Aurora-Centennial, CO",18,500000.0,-0.0291,0.0001,8892,0.0614,0.2473,36.0,0.2,0.2,5476,-0.1632,-0.0054,268,0.1167,-0.2514,0.0124,0.0014,-0.0058,5304.0,0.0634,0.3287,0.2502,0.0285,0.047,6740.0,-0.0502,0.032,207.0,-0.0043,0.0495,2510.0,-0.0201,-0.0736,657002.0,-0.0171,-0.0557,15556,-0.0043,0.142,0.758,-0.0891,-0.1582,0.0
201907,41700,"San Antonio-New Braunfels, TX",25,293545.0,-0.0049,-0.0049,9414,0.0251,0.093,53.0,0.0096,0.0096,3886,-0.0466,0.0363,500,0.1364,-0.3421,0.0271,0.0029,-0.0171,4148.0,0.1151,0.0979,0.2256,0.0207,0.0061,5128.0,-0.0389,0.0545,134.0,-0.0044,0.0372,2323.0,0.0,-0.0282,388151.0,-0.0049,0.0029,14472,0.0083,0.0792,0.5447,-0.0363,-0.0199,0.0
201907,12420,"Austin-Round Rock-San Marcos, TX",26,364021.0,-0.0135,-0.0132,7999,0.0353,-0.0301,48.0,0.0795,-0.05,4028,-0.0845,0.0177,644,0.2481,0.0952,0.0413,0.0083,0.0035,3708.0,0.0486,-0.0541,0.2377,0.0121,-0.0122,3270.0,-0.0345,0.0111,167.0,-0.0032,0.0139,2199.0,-0.0048,-0.0331,561011.0,-0.0103,0.0187,11241,0.0171,-0.0191,0.4088,-0.0296,0.0167,0.0
201907,21340,"El Paso, TX",76,191450.0,-0.0026,0.0837,2654,0.0214,-0.1598,58.0,-0.0938,-0.2516,1012,-0.1786,0.1121,146,1.4333,-0.0875,0.037,0.0206,0.0085,484.0,-0.0547,-0.3858,0.1238,-0.0001,-0.0162,260.0,0.0879,-0.8211,104.0,0.0019,0.0347,1899.0,-0.0076,0.0276,222094.0,-0.0012,0.081,2923,0.0254,-0.3661,0.098,0.006,-0.3623,0.0
201907,17820,"Colorado Springs, CO",81,416750.0,-0.0054,0.1141,2157,0.107,-0.0739,30.0,0.1538,-0.0323,1802,-0.099,-0.0843,84,-0.087,-0.4324,0.0162,-0.0022,-0.0106,1148.0,0.2813,-0.0801,0.2186,0.0519,-0.0035,1269.0,-0.0638,0.0,153.0,0.0002,0.0805,2997.0,0.0045,0.0601,516421.0,-0.0053,0.0522,3406,0.032,-0.0475,0.5882,-0.1074,0.0435,0.0
201907,32580,"McAllen-Edinburg-Mission, TX",84,198250.0,-0.0036,0.0167,2029,0.0095,-0.015,83.0,0.0506,-0.0829,470,-0.1783,-0.1098,10,0.25,-0.1667,0.0039,0.0009,-0.0007,322.0,-0.0301,0.2385,0.1286,-0.0042,0.0268,34.0,-0.0811,0.8889,97.0,0.0025,0.0428,2045.0,-0.0063,-0.0559,256158.0,0.0144,0.0254,2064,0.0083,-0.007,0.0168,-0.0017,0.008,0.0
201906,19100,"Dallas-Fort Worth-Arlington, TX",4,359100.0,-0.0147,-0.0421,23921,0.0731,0.187,47.0,0.0682,0.2051,13120,0.0463,0.0212,896,-0.0345,-0.2,0.016,-0.0032,-0.0083,11716.0,0.1644,0.1401,0.2289,0.0232,0.0072,13030.0,-0.0235,-0.0027,145.0,-0.0046,0.0175,2515.0,-0.0024,-0.0588,503331.0,-0.0097,-0.0417,36935,0.0367,0.1089,0.5447,-0.0539,-0.1036,0.0
201906,26420,"Houston-Pasadena-The Woodlands, TX",5,321886.0,-0.0088,-0.0216,30482,0.0472,0.0957,51.0,0.02,0.1591,11756,0.0208,0.0641,988,-0.2627,-0.587,0.0179,-0.0069,-0.0283,11272.0,0.1232,-0.234,0.206,0.0191,-0.0821,12785.0,-0.0148,0.0116,129.0,-0.0039,0.0203,2506.0,0.0008,-0.0287,453532.0,-0.0082,-0.0038,43247,0.0282,0.0721,0.4194,-0.0264,-0.0349,0.0
201906,19740,"Denver-Aurora-Centennial, CO",18,515000.0,0.0,-0.0096,8377,0.1185,0.2967,30.0,0.1765,0.25,6544,-0.0543,0.0407,240,-0.2105,-0.1667,0.011,-0.0034,-0.0036,4988.0,0.2909,0.4187,0.2217,0.0378,0.0443,7096.0,-0.0174,0.034,208.0,-0.0085,0.0482,2561.0,-0.0028,-0.0751,668417.0,-0.0121,-0.069,15623,0.0583,0.1665,0.8471,-0.1172,-0.2153,0.0
201906,41700,"San Antonio-New Braunfels, TX",25,295000.0,-0.0024,-0.015,9183,0.0367,0.1123,52.0,0.04,0.04,4076,-0.0427,0.0615,440,-0.5067,-0.3678,0.0242,-0.0243,-0.0158,3720.0,0.0922,0.0915,0.2049,0.0215,0.0093,5335.0,-0.0121,0.0485,134.0,0.0002,0.037,2323.0,-0.0017,-0.0349,390066.0,0.002,-0.0005,14353,0.0103,0.083,0.581,-0.0287,-0.0353,0.0
201906,12420,"Austin-Round Rock-San Marcos, TX",26,369000.0,-0.0053,-0.0157,7726,0.0551,-0.0273,44.0,0.0,-0.0435,4400,0.0073,0.0721,516,-0.3193,0.0661,0.0329,-0.0175,0.0013,3536.0,0.1451,-0.0576,0.2256,0.0215,-0.0177,3387.0,0.0303,0.0406,168.0,-0.0012,0.0086,2209.0,-0.0041,-0.0387,566837.0,-0.0078,-0.0053,11052,0.0451,-0.0137,0.4384,-0.0106,0.0286,0.0
201906,21340,"El Paso, TX",76,191950.0,0.0025,0.0969,2598,-0.0095,-0.1784,64.0,-0.0154,-0.2,1232,0.1689,0.252,60,-0.3878,-0.7761,0.0164,-0.0093,-0.0302,512.0,0.1278,-0.3535,0.1239,0.0099,-0.0166,239.0,0.067,-0.8447,104.0,0.0027,0.0382,1913.0,0.0041,0.0374,222354.0,0.0004,0.0933,2850,0.0016,-0.3948,0.092,0.0066,-0.3947,0.0
201906,17820,"Colorado Springs, CO",81,419000.0,0.0037,0.0884,1948,0.1619,-0.0521,26.0,0.0612,0.0,2000,0.0449,0.0183,92,-0.1786,-0.2333,0.0183,-0.0052,-0.0046,896.0,0.2011,-0.0628,0.1668,0.018,-0.0114,1355.0,0.0063,0.0203,153.0,0.0175,0.0776,2983.0,0.0126,0.0184,519168.0,-0.0009,-0.007,3300,0.0967,-0.0208,0.6956,-0.1076,0.0494,0.0
201906,32580,"McAllen-Edinburg-Mission, TX",84,198970.0,0.0087,0.0049,2010,0.0083,-0.0341,79.0,0.0128,-0.092,572,0.0833,0.0438,8,-0.5556,-0.5,0.003,-0.004,-0.0029,332.0,0.169,-0.0879,0.1328,0.0209,-0.0075,37.0,-0.0633,0.85,96.0,0.0017,0.037,2058.0,0.0167,-0.0544,252527.0,0.0132,0.0052,2047,0.0076,-0.0252,0.0184,-0.0014,0.0088,0.0
201905,19100,"Dallas-Fort Worth-Arlington, TX",4,364445.0,0.0123,-0.0533,22293,0.0591,0.2234,44.0,0.0,0.1892,12540,0.0037,0.005,928,-0.2516,-0.0433,0.0193,-0.0077,-0.003,10062.0,0.1489,0.1888,0.2057,0.0162,0.0152,13344.0,0.0323,-0.005,145.0,0.0017,0.0141,2521.0,0.0056,-0.0735,508262.0,-0.0011,-0.0644,35629,0.0488,0.1265,0.5986,-0.0155,-0.1374,0.0
201905,26420,"Houston-Pasadena-The Woodlands, TX",5,324728.0,0.0071,-0.0145,29109,0.0389,0.1031,50.0,0.0,0.1905,11516,-0.0052,-0.0105,1340,0.1612,-0.3819,0.0248,0.0026,-0.0178,10036.0,0.1735,-0.2512,0.1869,0.0212,-0.0749,12977.0,0.0311,-0.0082,129.0,-0.0005,0.0209,2504.0,0.0046,-0.0289,457262.0,0.0029,-0.0018,42062,0.0364,0.0664,0.4458,-0.0034,-0.05,0.0
201905,19740,"Denver-Aurora-Centennial, CO",18,515000.0,-0.0167,-0.0328,7490,0.1561,0.3738,26.0,-0.0893,0.1333,6920,0.096,0.119,304,0.0133,-0.2124,0.0144,-0.0012,-0.0064,3864.0,0.3492,0.4977,0.1838,0.0361,0.0433,7222.0,0.0548,0.0147,210.0,-0.0014,0.0514,2568.0,-0.0048,-0.107,676607.0,-0.0184,-0.0882,14763,0.1101,0.1713,0.9643,-0.0925,-0.3413,0.0
201905,41700,"San Antonio-New Braunfels, TX",25,295700.0,0.0007,-0.0133,8858,0.0325,0.1386,50.0,-0.0099,0.0,4258,0.0436,0.0519,892,0.8898,0.9822,0.0486,0.0221,0.0221,3406.0,0.1167,0.2052,0.1834,0.0125,0.0186,5401.0,0.0314,0.033,134.0,0.005,0.0365,2327.0,-0.0006,-0.0379,389291.0,0.0105,0.0016,14207,0.0327,0.0978,0.6097,-0.0007,-0.0623,0.0
201905,12420,"Austin-Round Rock-San Marcos, TX",26,370956.0,0.0026,-0.0108,7323,0.0406,-0.0151,44.0,0.0115,0.0476,4368,-0.028,0.0111,758,-0.1779,0.3633,0.0504,-0.0137,0.0137,3088.0,0.1592,0.0212,0.2042,0.0216,0.0076,3288.0,0.0248,-0.0125,168.0,0.0063,0.0051,2218.0,-0.0016,-0.0408,571300.0,0.0215,-0.0106,10576,0.0357,-0.0163,0.449,-0.0069,0.0012,0.0
201905,21340,"El Paso, TX",76,191475.0,0.0082,0.1016,2623,0.001,-0.1836,65.0,-0.0226,-0.1772,1054,-0.0453,0.1309,98,-0.2794,-0.6899,0.0257,-0.0087,-0.029,454.0,0.0509,-0.4011,0.114,0.0049,-0.0182,224.0,-0.0324,-0.8622,103.0,-0.0017,0.036,1905.0,0.0094,0.0445,222261.0,0.0157,0.1042,2846,-0.0023,-0.4107,0.0854,-0.0029,-0.4207,0.0
201905,17820,"Colorado Springs, CO",81,417450.0,0.0439,0.0702,1677,0.0651,0.0,25.0,-0.1404,-0.1171,1914,-0.0031,-0.0314,112,0.1667,-0.3,0.0235,0.0031,-0.0088,746.0,0.2475,0.0247,0.1488,0.0223,0.004,1347.0,0.0824,-0.0306,150.0,-0.0042,0.0578,2946.0,0.0245,-0.0201,519650.0,0.0355,0.048,3009,0.0758,-0.0144,0.8032,0.0128,-0.0254,0.0
201905,32580,"McAllen-Edinburg-Mission, TX",84,197250.0,0.0115,0.0102,1994,-0.0238,-0.028,78.0,0.1304,-0.0189,528,-0.1484,-0.0897,18,0.0,0.0,0.007,0.0003,0.0002,284.0,0.0441,-0.1341,0.1119,0.0116,-0.012,40.0,0.026,1.2571,96.0,0.001,0.0396,2024.0,0.0048,-0.0676,249232.0,0.0083,-0.0129,2032,-0.0231,-0.0181,0.0198,0.001,0.0113,0.0
201904,19100,"Dallas-Fort Worth-Arlington, TX",4,360000.0,0.0178,-0.0494,21049,0.0418,0.2658,44.0,-0.0435,0.1429,12494,0.1488,0.0156,1240,-0.1436,-0.5048,0.027,-0.007,-0.0333,8758.0,-0.0563,-0.0428,0.1895,-0.0286,-0.0307,12927.0,0.1253,0.0253,145.0,0.0111,0.0214,2507.0,0.0133,-0.0629,508841.0,0.0222,-0.0526,33970,0.0723,0.162,0.6141,0.0456,-0.1441,0.0
201904,26420,"Houston-Pasadena-The Woodlands, TX",5,322450.0,0.0186,-0.0184,28019,0.034,0.1226,50.0,-0.0566,0.1494,11576,0.1252,0.0149,1154,-0.1804,-0.4562,0.0222,-0.0068,-0.0211,8552.0,-0.1603,-0.2892,0.1657,-0.0441,-0.0802,12586.0,0.1251,0.0383,129.0,0.0074,0.0206,2493.0,0.0102,-0.0278,455947.0,0.0192,0.0004,40584,0.061,0.0952,0.4492,0.0363,-0.0365,0.0
201904,19740,"Denver-Aurora-Centennial, CO",18,523729.0,0.0159,-0.039,6479,0.094,0.3287,28.0,-0.0667,0.2174,6314,0.2199,0.0569,300,0.0417,-0.0909,0.0156,-0.0013,-0.0035,2864.0,0.1276,0.3984,0.1477,-0.001,0.0301,6847.0,0.1384,0.0393,210.0,0.0015,0.0456,2581.0,0.0228,-0.1161,689273.0,0.0088,-0.0925,13298,0.117,0.1618,1.0568,0.0413,-0.2942,0.0
201904,41700,"San Antonio-New Braunfels, TX",25,295500.0,0.0131,-0.0117,8579,0.0522,0.1531,51.0,-0.114,0.01,4080,0.1063,0.0619,472,-0.1128,-0.1748,0.0265,-0.0052,-0.0084,3050.0,0.0724,0.273,0.1709,0.0012,0.0245,5236.0,0.0453,0.0235,134.0,0.0051,0.0318,2329.0,0.0045,-0.033,385260.0,0.0206,-0.0001,13756,0.0526,0.1004,0.6104,-0.004,-0.0773,0.0
201904,12420,"Austin-Round Rock-San Marcos, TX",26,369995.0,0.0319,-0.0166,7037,0.0548,0.0166,44.0,-0.0938,0.0741,4494,0.1464,0.0113,922,-0.0274,0.8816,0.0641,-0.0064,0.0302,2664.0,0.1231,0.0278,0.1826,0.0062,0.0048,3208.0,0.1093,0.0347,167.0,0.0098,0.002,2222.0,0.0108,-0.0453,559294.0,0.0296,-0.039,10211,0.0714,0.0217,0.4559,0.0224,0.008,0.0
201904,21340,"El Paso, TX",76,189925.0,0.0122,0.1028,2621,-0.0266,-0.1955,67.0,-0.0362,-0.1609,1104,0.104,0.2185,136,-0.0286,-0.1707,0.0344,-0.0014,0.0061,432.0,0.0,-0.4146,0.1091,-0.0014,-0.0175,232.0,0.0571,-0.8582,104.0,0.0082,0.0394,1888.0,0.0101,0.0351,218823.0,0.0205,0.0896,2852,-0.0199,-0.4178,0.0883,0.007,-0.4128,0.0
201904,17820,"Colorado Springs, CO",81,399900.0,0.0071,-0.0007,1574,0.0328,0.0465,29.0,-0.2297,0.0962,1920,0.2565,-0.0254,96,-0.2258,-0.3043,0.0204,-0.0096,-0.0092,598.0,0.1326,0.1912,0.1265,-0.0011,0.0186,1244.0,0.1268,0.026,151.0,0.0042,0.0712,2876.0,-0.0027,-0.072,501819.0,0.0112,-0.006,2797,0.0712,0.035,0.7903,0.0659,-0.0158,0.0
201904,32580,"McAllen-Edinburg-Mission, TX",84,195000.0,0.0164,0.0,2042,-0.0318,-0.0022,69.0,-0.0676,-0.1429,620,-0.1755,0.1742,18,0.125,0.2857,0.0067,0.0013,0.0013,272.0,-0.1053,-0.1905,0.1003,-0.005,-0.0297,39.0,0.4259,1.2647,96.0,0.0035,0.0355,2015.0,0.0042,-0.0653,247171.0,0.0202,-0.0178,2080,-0.0251,0.0078,0.0189,0.0061,0.0105,0.0
201903,19100,"Dallas-Fort Worth-Arlington, TX",4,353714.0,0.018,-0.0551,20204,0.0346,0.3231,46.0,-0.1858,0.0698,10876,0.1396,0.0264,1448,-0.1073,-0.4007,0.034,-0.0072,-0.0312,9280.0,-0.0349,0.1519,0.2181,-0.0263,0.0001,11487.0,0.175,0.0352,143.0,0.011,0.0215,2474.0,0.0146,-0.0643,497774.0,0.0233,-0.0579,31679,0.0816,0.2017,0.5686,0.0679,-0.1581,0.0
201903,26420,"Houston-Pasadena-The Woodlands, TX",5,316551.0,0.0211,-0.026,27096,0.0276,0.1777,53.0,-0.1587,0.1277,10288,0.1065,0.0384,1408,-0.1833,-0.1678,0.029,-0.0091,-0.0092,10184.0,-0.0507,0.0051,0.2098,-0.0284,-0.018,11187.0,0.1779,0.0431,128.0,0.0098,0.018,2467.0,0.0085,-0.034,447379.0,0.0241,-0.0036,38251,0.0674,0.1346,0.4129,0.0527,-0.0533,0.0
201903,19740,"Denver-Aurora-Centennial, CO",18,515529.0,0.0316,-0.0086,5922,0.0778,0.3782,30.0,-0.0323,0.25,5176,0.1785,-0.0777,288,-0.0588,0.3091,0.0169,-0.0033,-0.0038,2540.0,0.2153,0.83,0.1487,0.0063,0.0176,6014.0,0.1856,14.3418,210.0,0.0091,0.0509,2523.0,0.0189,-0.0897,683268.0,0.017,-0.0417,11905,0.1287,1.5111,1.0155,0.0923,0.9243,0.0
201903,41700,"San Antonio-New Braunfels, TX",25,291667.0,0.0208,0.0023,8153,0.0203,0.1021,57.0,-0.1364,0.0755,3688,0.1068,0.0325,532,-0.24,-0.348,0.0318,-0.0127,-0.0208,2844.0,0.0349,0.3046,0.1697,-0.0039,0.0293,5009.0,0.1404,0.131,133.0,0.0107,0.035,2318.0,0.0075,-0.0256,377466.0,0.02,-0.0097,13068,0.0587,0.1091,0.6144,0.0647,0.0157,0.0
201903,12420,"Austin-Round Rock-San Marcos, TX",26,358571.0,0.0246,-0.0385,6671,0.0429,0.053,48.0,-0.2258,0.0909,3920,0.1893,0.0177,948,0.0557,0.705,0.0705,-0.0039,0.0273,2372.0,0.2753,0.1404,0.1764,0.0223,0.0201,2892.0,0.1701,0.0695,165.0,0.0092,0.0004,2198.0,0.0171,-0.0469,543203.0,0.0363,-0.0502,9530,0.0759,0.0561,0.4335,0.0471,0.0067,0.0
201903,21340,"El Paso, TX",76,187629.0,0.0143,0.105,2692,-0.033,-0.2193,69.0,-0.0676,-0.1977,1000,0.0183,0.0331,140,0.4286,-0.4615,0.0358,0.011,-0.0082,432.0,-0.0568,-0.4433,0.1105,-0.0066,-0.0197,219.0,0.1806,-0.8536,103.0,0.0064,0.0342,1869.0,0.0153,0.0359,214423.0,0.0201,0.0785,2910,-0.0181,-0.4108,0.0814,0.0147,-0.3525,0.0
201903,17820,"Colorado Springs, CO",81,397100.0,0.0183,-0.0358,1524,-0.0225,0.1607,37.0,-0.119,0.1563,1528,0.2283,-0.0329,124,-0.2346,-0.1143,0.03,-0.0134,-0.0089,528.0,0.1379,0.4667,0.1276,0.0015,0.0296,1104.0,0.1341,0.3004,150.0,0.0101,0.0637,2883.0,0.0027,-0.0734,496269.0,0.0235,-0.0388,2611,0.0419,0.2161,0.7244,0.1,0.0778,0.0
201903,32580,"McAllen-Edinburg-Mission, TX",84,191857.0,0.01,0.0103,2109,0.0152,0.0019,74.0,-0.1823,-0.1494,752,0.0712,0.3623,16,-0.1111,0.0,0.0054,-0.0011,-0.0004,304.0,-0.0675,-0.0732,0.1054,-0.0053,-0.0178,27.0,1.0769,0.9286,96.0,0.0037,0.0316,2006.0,-0.0079,-0.0531,242273.0,0.0029,-0.0201,2133,0.022,0.0066,0.0128,0.0065,0.0062,0.0
201902,19100,"Dallas-Fort Worth-Arlington, TX",4,347465.0,0.0221,-0.0595,19529,0.0281,0.3664,57.0,-0.1504,0.1771,9544,0.0192,0.0203,1622,0.2251,-0.1758,0.0412,0.0057,-0.0179,9616.0,0.0518,0.4104,0.2444,-0.0026,0.0395,9776.0,0.3265,-0.0451,142.0,0.0115,0.0198,2439.0,0.0097,-0.0745,486417.0,0.0302,-0.0645,29290,0.1113,0.1893,0.5006,0.1126,-0.2157,0.0
201902,26420,"Houston-Pasadena-The Woodlands, TX",5,310000.0,0.0112,-0.0325,26367,0.0105,0.1879,63.0,-0.131,0.0161,9298,0.1061,0.0936,1724,-0.0092,-0.0315,0.0381,-0.0029,-0.0055,10728.0,0.1702,0.2654,0.2382,0.0221,0.0295,9498.0,0.3004,0.0053,127.0,0.0085,0.0163,2447.0,0.0002,-0.032,436863.0,0.014,-0.0098,35836,0.0733,0.1333,0.3602,0.0803,-0.0654,0.0
201902,19740,"Denver-Aurora-Centennial, CO",18,499750.0,0.0251,-0.0397,5495,0.0078,0.3984,31.0,-0.4464,0.0,4392,0.0991,-0.0223,306,0.1953,0.1769,0.0202,0.0002,-0.0099,2090.0,-0.0342,0.8795,0.1424,-0.0187,0.0161,5073.0,0.2962,13.3697,208.0,0.0167,0.0538,2477.0,0.0047,-0.1101,671855.0,0.024,-0.0542,10548,0.1248,1.4595,0.9232,0.2054,0.8334,0.0
201902,41700,"San Antonio-New Braunfels, TX",25,285725.0,0.0025,0.0026,7991,0.007,0.0958,66.0,-0.0865,-0.0075,3332,0.0419,0.1234,700,0.0574,0.1745,0.0445,-0.0012,0.0023,2748.0,0.0441,0.2841,0.1736,-0.0019,0.0216,4393.0,0.2815,0.1523,132.0,0.0066,0.0367,2301.0,0.0051,-0.0218,370081.0,-0.0027,-0.0138,12343,0.091,0.1151,0.5497,0.1178,0.027,0.0
201902,12420,"Austin-Round Rock-San Marcos, TX",26,349950.0,0.0042,-0.0425,6397,-0.0076,0.0874,62.0,-0.1788,0.042,3296,0.0835,0.0274,898,0.5118,0.3052,0.0744,0.0236,0.0154,1860.0,-0.0138,0.1328,0.154,-0.0223,0.0105,2472.0,0.3015,0.0365,164.0,0.0054,-0.0018,2161.0,0.0084,-0.0508,524155.0,0.0169,-0.0719,8858,0.0613,0.074,0.3864,0.0918,-0.019,0.0
201902,21340,"El Paso, TX",76,184975.0,0.0068,0.0995,2784,-0.0045,-0.2113,74.0,-0.103,-0.26,982,0.0536,0.0447,98,-0.3875,-0.2344,0.0248,-0.0158,0.003,458.0,0.0178,-0.3958,0.1171,0.0058,-0.015,186.0,-0.1756,-0.8521,102.0,0.0092,0.0385,1841.0,0.0003,0.0225,210193.0,0.0058,0.0686,2964,-0.0154,-0.3802,0.0666,-0.0138,-0.2886,0.0
201902,17820,"Colorado Springs, CO",81,389971.0,0.0196,-0.0188,1559,-0.0479,0.2623,42.0,-0.3171,-0.0118,1244,0.0989,0.0114,162,-0.0122,0.3279,0.0434,-0.0013,0.0059,464.0,0.0841,0.6812,0.1261,0.0047,0.0414,974.0,0.2093,0.1886,149.0,0.0183,0.0548,2876.0,0.0069,-0.0688,484873.0,0.0139,-0.0321,2506,0.0302,0.2257,0.6244,0.1328,-0.0387,0.0
